Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (*),db/2,ph-180,ph + 180,fase linda,amppppp,result,FREC NUEVA
296483.139,-2.674356187,92.3862298,-1.337178093,-87.6137702,272.3862298,-267.6137702,-4.011534281,-2.674356187,295993.139
298538.2619,-2.698116068,91.80601106,-1.349058034,-88.19398894,271.8060111,-268.1939889,-4.047174102,-2.698116068,298048.2619
300607.6303,-2.717525153,91.19684913,-1.358762576,-88.80315087,271.1968491,-268.8031509,-4.07628773,-2.717525153,300117.6303
302691.3428,-2.741221373,90.58982554,-1.370610687,-89.41017446,270.5898255,-269.4101745,-4.11183206,-2.741221373,302201.3428
304789.499,-2.761318705,90.00235795,-1.380659352,-89.99764205,270.002358,-269.997642,-4.141978058,-2.761318705,304299.499
306902.1988,-2.78511624,89.41074574,-1.39255812,-90.58925426,269.4107457,-270.5892543,-4.17767436,-2.78511624,306412.1988
309029.5433,-2.807615902,88.79705837,-1.403807951,-91.20294163,268.7970584,-271.2029416,-4.211423853,-2.807615902,308539.5433
311171.6337,-2.829835879,88.16719836,-1.414917939,-91.83280164,268.1671984,-271.8328016,-4.244753819,-2.829835879,310681.6337
313328.5724,-2.851371564,87.55841781,-1.425685782,-92.44158219,267.5584178,-272.4415822,-4.277057346,-2.851371564,312838.5724
315500.4623,-2.876669612,86.96143625,-1.438334806,-93.03856375,266.9614362,-273.0385638,-4.315004418,-2.876669612,315010.4623
317687.4071,-2.900616139,86.32244158,-1.45030807,-93.67755842,266.3224416,-273.6775584,-4.350924209,-2.900616139,317197.4071
319889.511,-2.922091993,85.71070626,-1.461045997,-94.28929374,265.7107063,-274.2892937,-4.38313799,-2.922091993,319399.511
322106.8791,-2.945373504,85.0703159,-1.472686752,-94.9296841,265.0703159,-274.9296841,-4.418060256,-2.945373504,321616.8791
324339.6173,-2.972788941,84.43248753,-1.48639447,-95.56751247,264.4324875,-275.5675125,-4.459183412,-2.972788941,323849.6173
326587.8322,-2.993971712,83.79812045,-1.496985856,-96.20187955,263.7981205,-276.2018795,-4.490957568,-2.993971712,326097.8322
328851.6309,-3.021010737,83.14243259,-1.510505369,-96.85756741,263.1424326,-276.8575674,-4.531516106,-3.021010737,328361.6309
331131.1215,-3.047381806,82.50932178,-1.523690903,-97.49067822,262.5093218,-277.4906782,-4.571072709,-3.047381806,330641.1215
333426.4128,-3.06995738,81.87709719,-1.53497869,-98.12290281,261.8770972,-278.1229028,-4.60493607,-3.06995738,332936.4128
335737.6142,-3.098331737,81.21419544,-1.549165868,-98.78580456,261.2141954,-278.7858046,-4.647497606,-3.098331737,335247.6142
338064.8362,-3.125518938,80.56760057,-1.562759469,-99.43239943,260.5676006,-279.4323994,-4.688278407,-3.125518938,337574.8362
340408.1897,-3.149539389,79.90590851,-1.574769694,-100.0940915,259.9059085,-280.0940915,-4.724309084,-3.149539389,339918.1897
342767.7865,-3.177586482,79.25216162,-1.588793241,-100.7478384,259.2521616,-280.7478384,-4.766379723,-3.177586482,342277.7865
345143.7393,-3.206531106,78.59361968,-1.603265553,-101.4063803,258.5936197,-281.4063803,-4.809796659,-3.206531106,344653.7393
347536.1614,-3.233139676,77.91780414,-1.616569838,-102.0821959,257.9178041,-282.0821959,-4.849709514,-3.233139676,347046.1614
349945.167,-3.260360853,77.26200236,-1.630180427,-102.7379976,257.2620024,-282.7379976,-4.89054128,-3.260360853,349455.167
352370.871,-3.289334843,76.57899436,-1.644667421,-103.4210056,256.5789944,-283.4210056,-4.934002265,-3.289334843,351880.871
354813.3892,-3.31682726,75.89331484,-1.65841363,-104.1066852,255.8933148,-284.1066852,-4.97524089,-3.31682726,354323.3892
357272.8382,-3.346811042,75.22534718,-1.673405521,-104.7746528,255.2253472,-284.7746528,-5.020216563,-3.346811042,356782.8382
359749.3352,-3.377189163,74.53650572,-1.688594581,-105.4634943,254.5365057,-285.4634943,-5.065783745,-3.377189163,359259.3352
362242.9984,-3.403913088,73.84605679,-1.701956544,-106.1539432,253.8460568,-286.1539432,-5.105869632,-3.403913088,361752.9984
364753.9469,-3.436044652,73.13976995,-1.718022326,-106.8602301,253.1397699,-286.8602301,-5.154066978,-3.436044652,364263.9469
367282.3005,-3.463635146,72.45165932,-1.731817573,-107.5483407,252.4516593,-287.5483407,-5.195452719,-3.463635146,366792.3005
369828.1798,-3.497117264,71.75492339,-1.748558632,-108.2450766,251.7549234,-288.2450766,-5.245675896,-3.497117264,369338.1798
372391.7063,-3.527985989,71.04899325,-1.763992995,-108.9510067,251.0489933,-288.9510067,-5.291978984,-3.527985989,371901.7063
374973.0022,-3.55939408,70.35817009,-1.77969704,-109.6418299,250.3581701,-289.6418299,-5.33909112,-3.55939408,374483.0022
377572.1909,-3.590910316,69.6395475,-1.795455158,-110.3604525,249.6395475,-290.3604525,-5.386365474,-3.590910316,377082.1909
380189.3963,-3.622930451,68.92652866,-1.811465225,-111.0734713,248.9265287,-291.0734713,-5.434395677,-3.622930451,379699.3963
382824.7433,-3.65397074,68.20928552,-1.82698537,-111.7907145,248.2092855,-291.7907145,-5.48095611,-3.65397074,382334.7433
385478.3577,-3.686775419,67.49035763,-1.843387709,-112.5096424,247.4903576,-292.5096424,-5.530163129,-3.686775419,384988.3577
388150.366,-3.72100811,66.76952576,-1.860504055,-113.2304742,246.7695258,-293.2304742,-5.581512165,-3.72100811,387660.366
390840.8958,-3.751967934,66.03933184,-1.875983967,-113.9606682,246.0393318,-293.9606682,-5.627951901,-3.751967934,390350.8958
393550.0755,-3.790756451,65.30630243,-1.895378226,-114.6936976,245.3063024,-294.6936976,-5.686134677,-3.790756451,393060.0755
396278.0343,-3.82374216,64.56972587,-1.91187108,-115.4302741,244.5697259,-295.4302741,-5.73561324,-3.82374216,395788.0343
399024.9024,-3.856623744,63.81670335,-1.928311872,-116.1832967,243.8167033,-296.1832967,-5.784935616,-3.856623744,398534.9024
401790.8108,-3.891988243,63.08699908,-1.945994121,-116.9130009,243.0869991,-296.9130009,-5.837982365,-3.891988243,401300.8108
404575.8917,-3.927261281,62.34074939,-1.96363064,-117.6592506,242.3407494,-297.6592506,-5.890891922,-3.927261281,404085.8917
407380.2778,-3.964188964,61.60219914,-1.982094482,-118.3978009,241.6021991,-298.3978009,-5.946283446,-3.964188964,406890.2778
410204.103,-3.999106397,60.8401233,-1.999553198,-119.1598767,240.8401233,-299.1598767,-5.998659596,-3.999106397,409714.103
413047.502,-4.036512819,60.08306728,-2.01825641,-119.9169327,240.0830673,-299.9169327,-6.054769229,-4.036512819,412557.502
415910.6105,-4.074224996,59.3256862,-2.037112498,-120.6743138,239.3256862,-300.6743138,-6.111337494,-4.074224996,415420.6105
418793.5651,-4.112421766,58.5462259,-2.056210883,-121.4537741,238.5462259,-301.4537741,-6.168632649,-4.112421766,418303.5651
421696.5034,-4.149920257,57.78549784,-2.074960128,-122.2145022,237.7854978,-302.2145022,-6.224880386,-4.149920257,421206.5034
424619.5639,-4.187389699,57.00261225,-2.09369485,-122.9973877,237.0026123,-302.9973877,-6.281084549,-4.187389699,424129.5639
427562.8862,-4.226459198,56.24211273,-2.113229599,-123.7578873,236.2421127,-303.7578873,-6.339688797,-4.226459198,427072.8862
430526.6105,-4.266764898,55.46007494,-2.133382449,-124.5399251,235.4600749,-304.5399251,-6.400147347,-4.266764898,430036.6105
433510.8784,-4.305094493,54.68002748,-2.152547246,-125.3199725,234.6800275,-305.3199725,-6.45764174,-4.305094493,433020.8784
436515.8322,-4.343766499,53.88030876,-2.17188325,-126.1196912,233.8803088,-306.1196912,-6.515649749,-4.343766499,436025.8322
439541.6154,-4.386844076,53.10146757,-2.193422038,-126.8985324,233.1014676,-306.8985324,-6.580266114,-4.386844076,439051.6154
442588.3724,-4.425465031,52.29735963,-2.212732515,-127.7026404,232.2973596,-307.7026404,-6.638197547,-4.425465031,442098.3724
445656.2484,-4.468784902,51.49519686,-2.234392451,-128.5048031,231.4951969,-308.5048031,-6.703177353,-4.468784902,445166.2484
448745.3899,-4.507667202,50.70155721,-2.253833601,-129.2984428,230.7015572,-309.2984428,-6.761500803,-4.507667202,448255.3899
451855.9444,-4.551404228,49.88909212,-2.275702114,-130.1109079,229.8890921,-310.1109079,-6.827106342,-4.551404228,451365.9444
454988.0602,-4.595451496,49.07965763,-2.297725748,-130.9203424,229.0796576,-310.9203424,-6.893177244,-4.595451496,454498.0602
458141.8867,-4.638203154,48.26437193,-2.319101577,-131.7356281,228.2643719,-311.7356281,-6.957304731,-4.638203154,457651.8867
461317.5746,-4.680877177,47.45291358,-2.340438588,-132.5470864,227.4529136,-312.5470864,-7.021315766,-4.680877177,460827.5746
464515.2752,-4.724282365,46.62277126,-2.362141182,-133.3772287,226.6227713,-313.3772287,-7.086423548,-4.724282365,464025.2752
467735.1413,-4.771348973,45.80720273,-2.385674487,-134.1927973,225.8072027,-314.1927973,-7.15702346,-4.771348973,467245.1413
470977.3264,-4.813466534,44.97823253,-2.406733267,-135.0217675,224.9782325,-315.0217675,-7.220199801,-4.813466534,470487.3264
474241.9853,-4.860397409,44.14635417,-2.430198704,-135.8536458,224.1463542,-315.8536458,-7.290596114,-4.860397409,473751.9853
477529.2737,-4.906687088,43.30338546,-2.453343544,-136.6966145,223.3033855,-316.6966145,-7.360030632,-4.906687088,477039.2737
480839.3484,-4.953812665,42.46376892,-2.476906333,-137.5362311,222.4637689,-317.5362311,-7.430718998,-4.953812665,480349.3484
484172.3676,-4.998156358,41.62413294,-2.499078179,-138.3758671,221.6241329,-318.3758671,-7.497234537,-4.998156358,483682.3676
487528.4901,-5.048538156,40.78445078,-2.524269078,-139.2155492,220.7844508,-319.2155492,-7.572807234,-5.048538156,487038.4901
490907.8762,-5.095274905,39.93782831,-2.547637452,-140.0621717,219.9378283,-320.0621717,-7.642912358,-5.095274905,490417.8762
494310.687,-5.144497013,39.07306558,-2.572248507,-140.9269344,219.0730656,-320.9269344,-7.71674552,-5.144497013,493820.687
497737.085,-5.189892234,38.21315369,-2.594946117,-141.7868463,218.2131537,-321.7868463,-7.784838351,-5.189892234,497247.085
501187.2336,-5.241149556,37.34651544,-2.620574778,-142.6534846,217.3465154,-322.6534846,-7.861724334,-5.241149556,500697.2336
504661.2976,-5.291270061,36.48608608,-2.64563503,-143.5139139,216.4860861,-323.5139139,-7.936905092,-5.291270061,504171.2976
508159.4426,-5.342199208,35.61036852,-2.671099604,-144.3896315,215.6103685,-324.3896315,-8.013298812,-5.342199208,507669.4426
511681.8355,-5.390796086,34.74900763,-2.695398043,-145.2509924,214.7490076,-325.2509924,-8.086194129,-5.390796086,511191.8355
515228.6446,-5.443760499,33.87311828,-2.72188025,-146.1268817,213.8731183,-326.1268817,-8.165640749,-5.443760499,514738.6446
518800.0389,-5.493705074,32.98879585,-2.746852537,-147.0112041,212.9887959,-327.0112041,-8.240557611,-5.493705074,518310.0389
522396.189,-5.545072567,32.11033665,-2.772536283,-147.8896634,212.1103366,-327.8896634,-8.317608851,-5.545072567,521906.189
526017.2664,-5.599837925,31.21726991,-2.799918963,-148.7827301,211.2172699,-328.7827301,-8.399756888,-5.599837925,525527.2664
529663.4439,-5.653275291,30.32920324,-2.826637646,-149.6707968,210.3292032,-329.6707968,-8.479912937,-5.653275291,529173.4439
533334.8955,-5.7073199,29.42886327,-2.85365995,-150.5711367,209.4288633,-330.5711367,-8.56097985,-5.7073199,532844.8955
537031.7964,-5.761077387,28.5181882,-2.880538693,-151.4818118,208.5181882,-331.4818118,-8.641616081,-5.761077387,536541.7964
540754.3229,-5.816875374,27.63282371,-2.908437687,-152.3671763,207.6328237,-332.3671763,-8.725313061,-5.816875374,540264.3229
544502.6528,-5.872696254,26.71834025,-2.936348127,-153.2816598,206.7183402,-333.2816598,-8.809044381,-5.872696254,544012.6528
548276.9649,-5.927869217,25.80392857,-2.963934608,-154.1960714,205.8039286,-334.1960714,-8.891803826,-5.927869217,547786.9649
552077.4393,-5.98468288,24.90119188,-2.99234144,-155.0988081,204.9011919,-335.0988081,-8.97702432,-5.98468288,551587.4393
555904.2573,-6.040343556,23.96502954,-3.020171778,-156.0349705,203.9650295,-336.0349705,-9.060515334,-6.040343556,555414.2573
559757.6015,-6.098059505,23.05856615,-3.049029752,-156.9414339,203.0585661,-336.9414339,-9.147089258,-6.098059505,559267.6015
563637.6558,-6.157018436,22.13391467,-3.078509218,-157.8660853,202.1339147,-337.8660853,-9.235527654,-6.157018436,563147.6558
567544.6054,-6.213458287,21.20540728,-3.106729143,-158.7945927,201.2054073,-338.7945927,-9.320187431,-6.213458287,567054.6054
571478.6367,-6.274225594,20.26959574,-3.137112797,-159.7304043,200.2695957,-339.7304043,-9.411338391,-6.274225594,570988.6367
575439.9373,-6.33345158,19.33490607,-3.16672579,-160.6650939,199.3349061,-340.6650939,-9.50017737,-6.33345158,574949.9373
579428.6964,-6.392853157,18.37357064,-3.196426579,-161.6264294,198.3735706,-341.6264294,-9.589279736,-6.392853157,578938.6964
583445.1043,-6.452871372,17.43800352,-3.226435686,-162.5619965,197.4380035,-342.5619965,-9.679307058,-6.452871372,582955.1043
587489.3525,-6.515075451,16.49582008,-3.257537725,-163.5041799,196.4958201,-343.5041799,-9.772613177,-6.515075451,586999.3525
591561.6342,-6.575841462,15.54972303,-3.287920731,-164.450277,195.549723,-344.450277,-9.863762193,-6.575841462,591071.6342
595662.1435,-6.639024484,14.58594552,-3.319512242,-165.4140545,194.5859455,-345.4140545,-9.958536726,-6.639024484,595172.1435
599791.0763,-6.701109119,13.63717892,-3.35055456,-166.3628211,193.6371789,-346.3628211,-10.05166368,-6.701109119,599301.0763
603948.6294,-6.767352555,12.66550074,-3.383676278,-167.3344993,192.6655007,-347.3344993,-10.15102883,-6.767352555,603458.6294
608135.0013,-6.828587218,11.69927059,-3.414293609,-168.3007294,191.6992706,-348.3007294,-10.24288083,-6.828587218,607645.0013
612350.3917,-6.894083997,10.72530887,-3.447041999,-169.2746911,190.7253089,-349.2746911,-10.341126,-6.894083997,611860.3917
616595.0019,-6.961200748,9.764161921,-3.480600374,-170.2358381,189.7641619,-350.2358381,-10.44180112,-6.961200748,616105.0019
620869.0342,-7.027647019,8.784158634,-3.51382351,-171.2158414,188.7841586,-351.2158414,-10.54147053,-7.027647019,620379.0342
625172.6928,-7.09270593,7.794829743,-3.546352965,-172.2051703,187.7948297,-352.2051703,-10.6390589,-7.09270593,624682.6928
629506.1829,-7.157903432,6.820816071,-3.578951716,-173.1791839,186.8208161,-353.1791839,-10.73685515,-7.157903432,629016.1829
633869.7113,-7.225892296,5.827516146,-3.612946148,-174.1724839,185.8275161,-354.1724839,-10.83883844,-7.225892296,633379.7113
638263.4862,-7.292123855,4.843233376,-3.646061928,-175.1567666,184.8432334,-355.1567666,-10.93818578,-7.292123855,637773.4862
642687.7173,-7.361496098,3.847936281,-3.680748049,-176.1520637,183.8479363,-356.1520637,-11.04224415,-7.361496098,642197.7173
647142.6157,-7.431383599,2.853265682,-3.7156918,-177.1467343,182.8532657,-357.1467343,-11.1470754,-7.431383599,646652.6157
651628.3941,-7.500388028,1.853255779,-3.750194014,-178.1467442,181.8532558,-358.1467442,-11.25058204,-7.500388028,651138.3941
656145.2663,-7.570105024,0.8329655448,-3.785052512,-179.1670345,180.8329655,-359.1670345,-11.35515754,-7.570105024,655655.2663
660693.448,-7.642353579,-0.1736078597,-3.821176789,-180.1736079,179.8263921,-360.1736079,-11.46353037,-7.642353579,660203.448
665273.1562,-7.714372146,-1.182492917,-3.857186073,-181.1824929,178.8175071,,-11.57155822,-7.714372146,664783.1562
669884.6094,-7.787680153,-2.21527091,-3.893840077,-182.2152709,177.7847291,,-11.68152023,-7.787680153,669394.6094
674528.0277,-7.85884122,-3.227438769,-3.92942061,-183.2274388,176.7725612,,-11.78826183,-7.85884122,674038.0277
679203.6326,-7.93134795,-4.239021566,-3.965673975,-184.2390216,175.7609784,,-11.89702193,-7.93134795,678713.6326
683911.6473,-8.004574096,-5.263359981,-4.002287048,-185.26336,174.73664,,-12.00686114,-8.004574096,683421.6473
688652.2963,-8.079694885,-6.296371287,-4.039847442,-186.2963713,173.7036287,,-12.11954233,-8.079694885,688162.2963
693425.806,-8.154520641,-7.340935217,-4.077260321,-187.3409352,172.6590648,,-12.23178096,-8.154520641,692935.806
698232.4041,-8.22988889,-8.373705372,-4.114944445,-188.3737054,171.6262946,,-12.34483334,-8.22988889,697742.4041
703072.3199,-8.305108104,-9.420827839,-4.152554052,-189.4208278,170.5791722,,-12.45766216,-8.305108104,702582.3199
707945.7844,-8.38363318,-10.46949149,-4.19181659,-190.4694915,169.5305085,,-12.57544977,-8.38363318,707455.7844
712853.0301,-8.459032681,-11.50489474,-4.229516341,-191.5048947,168.4951053,,-12.68854902,-8.459032681,712363.0301
717794.2913,-8.536211702,-12.55411292,-4.268105851,-192.5541129,167.4458871,,-12.80431755,-8.536211702,717304.2913
722769.8036,-8.61354435,-13.61588164,-4.306772175,-193.6158816,166.3841184,,-12.92031653,-8.61354435,722279.8036
727779.8045,-8.69263547,-14.68173374,-4.346317735,-194.6817337,165.3182663,,-13.03895321,-8.69263547,727289.8045
732824.5331,-8.777447227,-15.73320896,-4.388723614,-195.733209,164.266791,,-13.16617084,-8.777447227,732334.5331
737904.2301,-8.854838814,-16.80693672,-4.427419407,-196.8069367,163.1930633,,-13.28225822,-8.854838814,737414.2301
743019.1379,-8.934083102,-17.88784753,-4.467041551,-197.8878475,162.1121525,,-13.40112465,-8.934083102,742529.1379
748169.5005,-9.016765981,-18.94749189,-4.508382991,-198.9474919,161.0525081,,-13.52514897,-9.016765981,747679.5005
753355.5637,-9.098309318,-20.02754655,-4.549154659,-200.0275466,159.9724534,,-13.64746398,-9.098309318,752865.5637
758577.575,-9.180101202,-21.10791146,-4.590050601,-201.1079115,158.8920885,,-13.7701518,-9.180101202,758087.575
763835.7836,-9.260836516,-22.19380386,-4.630418258,-202.1938039,157.8061961,,-13.89125477,-9.260836516,763345.7836
769130.4403,-9.345995382,-23.27528699,-4.672997691,-203.275287,156.724713,,-14.01899307,-9.345995382,768640.4403
774461.7978,-9.429454424,-24.36253567,-4.714727212,-204.3625357,155.6374643,,-14.14418164,-9.429454424,773971.7978
779830.1105,-9.515304926,-25.45262224,-4.757652463,-205.4526222,154.5473778,,-14.27295739,-9.515304926,779340.1105
785235.6346,-9.601275617,-26.55620312,-4.800637808,-206.5562031,153.4437969,,-14.40191343,-9.601275617,784745.6346
790678.628,-9.685299772,-27.65199958,-4.842649886,-207.6519996,152.3480004,,-14.52794966,-9.685299772,790188.628
796159.3504,-9.772249276,-28.77936091,-4.886124638,-208.7793609,151.2206391,,-14.65837391,-9.772249276,795669.3504
801678.0634,-9.857459063,-29.85890117,-4.928729531,-209.8589012,150.1410988,,-14.78618859,-9.857459063,801188.0634
807235.0302,-9.945584251,-30.97487916,-4.972792126,-210.9748792,149.0251208,,-14.91837638,-9.945584251,806745.0302
812830.5162,-10.03567429,-32.09729443,-5.017837144,-212.0972944,147.9027056,,-15.05351144,-10.03567429,812340.5162
818464.7881,-10.12154358,-33.20451932,-5.060771791,-213.2045193,146.7954807,,-15.18231537,-10.12154358,817974.7881
824138.115,-10.21170299,-34.32872956,-5.105851493,-214.3287296,145.6712704,,-15.31755449,-10.21170299,823648.115
829850.7675,-10.30133171,-35.44249107,-5.150665854,-215.4424911,144.5575089,,-15.45199757,-10.30133171,829360.7675
835603.0182,-10.3939019,-36.59315741,-5.19695095,-216.5931574,143.4068426,,-15.59085285,-10.3939019,835113.0182
841395.1416,-10.48291138,-37.71162809,-5.241455688,-217.7116281,142.2883719,,-15.72436707,-10.48291138,840905.1416
847227.4141,-10.57627158,-38.84984968,-5.288135791,-218.8498497,141.1501503,,-15.86440737,-10.57627158,846737.4141
853100.114,-10.66877228,-39.99193879,-5.334386141,-219.9919388,140.0080612,,-16.00315842,-10.66877228,852610.114
859013.5215,-10.75767548,-41.16744363,-5.37883774,-221.1674436,138.8325564,,-16.13651322,-10.75767548,858523.5215
864967.9188,-10.8540386,-42.27378681,-5.427019301,-222.2737868,137.7262132,,-16.2810579,-10.8540386,864477.9188
870963.59,-10.94583129,-43.41970361,-5.472915647,-223.4197036,136.5802964,,-16.41874694,-10.94583129,870473.59
877000.8211,-11.04765587,-44.56217132,-5.523827933,-224.5621713,135.4378287,,-16.57148381,-11.04765587,876510.8211
883079.9004,-11.13827392,-45.72504862,-5.569136959,-225.7250486,134.2749514,,-16.70741088,-11.13827392,882589.9004
889201.1179,-11.23094594,-46.88231583,-5.615472968,-226.8823158,133.1176842,,-16.84641891,-11.23094594,888711.1179
895364.7655,-11.32670506,-48.03947051,-5.663352531,-228.0394705,131.9605295,,-16.99005759,-11.32670506,894874.7655
901571.1376,-11.42415831,-49.19128598,-5.712079155,-229.191286,130.808714,,-17.13623747,-11.42415831,901081.1376
907820.5302,-11.52291439,-50.37822818,-5.761457195,-230.3782282,129.6217718,,-17.28437159,-11.52291439,907330.5302
914113.2415,-11.6183397,-51.54966796,-5.809169848,-231.549668,128.450332,,-17.42750955,-11.6183397,913623.2415
920449.5718,-11.71768593,-52.7175258,-5.858842967,-232.7175258,127.2824742,,-17.5765289,-11.71768593,919959.5718
926829.8234,-11.81173169,-53.88810127,-5.905865844,-233.8881013,126.1118987,,-17.71759754,-11.81173169,926339.8234
933254.3008,-11.91373197,-55.09018792,-5.956865985,-235.0901879,124.9098121,,-17.87059796,-11.91373197,932764.3008
939723.3106,-12.01573482,-56.26780991,-6.007867412,-236.2678099,123.7321901,,-18.02360223,-12.01573482,939233.3106
946237.1614,-12.1141314,-57.46818123,-6.057065698,-237.4681812,122.5318188,,-18.1711971,-12.1141314,945747.1614
952796.164,-12.21372026,-58.65231208,-6.106860131,-238.6523121,121.3476879,,-18.32058039,-12.21372026,952306.164
959400.6315,-12.31451932,-59.84743781,-6.157259659,-239.8474378,120.1525622,,-18.47177898,-12.31451932,958910.6315
966050.879,-12.41838571,-61.05104264,-6.209192853,-241.0510426,118.9489574,,-18.62757857,-12.41838571,965560.879
972747.2238,-12.5188266,-62.23646134,-6.259413301,-242.2364613,117.7635387,,-18.7782399,-12.5188266,972257.2238
979489.9854,-12.62294717,-63.45172242,-6.311473586,-243.4517224,116.5482776,,-18.93442076,-12.62294717,978999.9854
986279.4856,-12.72531076,-64.6639337,-6.362655381,-244.6639337,115.3360663,,-19.08796614,-12.72531076,985789.4856
993116.0484,-12.82904037,-65.8644987,-6.414520187,-245.8644987,114.1355013,,-19.24356056,-12.82904037,992626.0484
1000000,-12.93474428,-67.08383524,-6.467372142,-247.0838352,112.9161648,,-19.40211642,-12.93474428,999510
